Owner,Name,Stars,URL,Created Date,Branch Count,Forks Count,Languages,Languages Proportions
airbnb,visx,17914,https://github.com/airbnb/visx,2017-03-15,24,711,"['TypeScript', 'CSS', 'JavaScript']","{'TypeScript': 0.9741801027445602, 'CSS': 0.013001411059129669, 'JavaScript': 0.012818486196310099}"
keycloak,keycloak,17905,https://github.com/keycloak/keycloak,2013-07-02,7,5814,"['Java', 'TypeScript', 'JavaScript', 'FreeMarker', 'XSLT', 'CSS', 'Shell', 'HTML', 'Batchfile', 'Groovy', 'Mustache', 'Dockerfile', 'AMPL', 'Fluent']","{'Java': 0.9044738705641081, 'TypeScript': 0.08149190603917876, 'JavaScript': 0.005363809546790134, 'FreeMarker': 0.004316445106805357, 'XSLT': 0.0012568628890418916, 'CSS': 0.0011217215639851615, 'Shell': 0.0008089819929488282, 'HTML': 0.000645237841575003, 'Batchfile': 0.00016507332650205481, 'Groovy': 0.0001256326106778568, 'Mustache': 0.00011998361638288097, 'Dockerfile': 6.525738658404241e-05, 'AMPL': 3.967076536562234e-05, 'Fluent': 5.546750054342814e-06}"
TheAlgorithms,Rust,17883,https://github.com/TheAlgorithms/Rust,2018-09-13,1,1823,['Rust'],{'Rust': 1.0}
motdotla,dotenv,17852,https://github.com/motdotla/dotenv,2013-07-05,2,898,"['JavaScript', 'TypeScript']","{'JavaScript': 0.9875108837614279, 'TypeScript': 0.01248911623857205}"
facebook,hhvm,17842,https://github.com/facebook/hhvm,2010-01-02,30,3161,"['C++', 'Hack', 'OCaml', 'Rust', 'Python', 'C', 'PHP', 'CMake', 'Shell', 'Assembly', 'Roff', 'Nix', 'LLVM', 'TypeScript', 'Yacc', 'XSLT', 'Standard ML', 'Perl', 'GDB', 'Makefile', 'CSS', 'SourcePawn', 'HTML', 'NASL', 'Lex', 'Dockerfile', 'Awk']","{'C++': 0.3619177523372034, 'Hack': 0.3160318577163968, 'OCaml': 0.13886313461113717, 'Rust': 0.1257769707032159, 'Python': 0.017702011993482848, 'C': 0.016150646807953282, 'PHP': 0.012801131346435833, 'CMake': 0.007771180085420477, 'Shell': 0.0012696940407377227, 'Assembly': 0.0005313244711161251, 'Roff': 0.00026662912954907725, 'Nix': 0.0001652934479136024, 'LLVM': 0.00015561152956062286, 'TypeScript': 0.00011831148486027006, 'Yacc': 0.00011544324899430696, 'XSLT': 0.00010312670674634773, 'Standard ML': 9.537857637539761e-05, 'Perl': 5.927254841562674e-05, 'GDB': 2.8747250873793132e-05, 'Makefile': 2.77608892185298e-05, 'CSS': 1.916916006347289e-05, 'SourcePawn': 1.0824021322231815e-05, 'HTML': 9.81170278130366e-06, 'NASL': 4.5684118770091115e-06, 'Lex': 3.504179564751307e-06, 'Dockerfile': 5.321161561289022e-07, 'Awk': 3.1148262797789396e-07}"
inancgumus,learngo,17805,https://github.com/inancgumus/learngo,2018-10-15,2,2447,"['Go', 'Makefile', 'HTML']","{'Go': 0.9992769457381788, 'Makefile': 0.0006399156184759259, 'HTML': 8.313864334529746e-05}"
rahuldkjain,github-profile-readme-generator,17805,https://github.com/rahuldkjain/github-profile-readme-generator,2020-07-15,30,5228,"['JavaScript', 'CSS', 'Shell']","{'JavaScript': 0.9769073668854851, 'CSS': 0.02274738633600778, 'Shell': 0.00034524677850717236}"
IceWhaleTech,CasaOS,17788,https://github.com/IceWhaleTech/CasaOS,2021-09-26,2,979,"['Go', 'Shell', 'HTML', 'Makefile']","{'Go': 0.9033041946637093, 'Shell': 0.09425761628286254, 'HTML': 0.0017070041533476853, 'Makefile': 0.0007311849000804575}"
dotnet,corefx,17785,https://github.com/dotnet/corefx,2014-11-06,15,5142,[],{}
chatchat-space,Langchain-Chatchat,17736,https://github.com/chatchat-space/Langchain-Chatchat,2023-03-31,11,2999,"['Python', 'Shell']","{'Python': 0.9994233204207253, 'Shell': 0.0005766795792746373}"
Nyr,openvpn-install,17727,https://github.com/Nyr/openvpn-install,2013-05-14,1,4705,['Shell'],{'Shell': 1.0}
yudaocode,SpringBoot-Labs,17724,https://github.com/yudaocode/SpringBoot-Labs,2018-09-12,11,5717,"['Java', 'HTML', 'Shell', 'Lua']","{'Java': 0.9685801419803232, 'HTML': 0.02354534419992997, 'Shell': 0.007614520384332059, 'Lua': 0.00025999343541479165}"
antonmedv,fx,17690,https://github.com/antonmedv/fx,2018-01-25,3,465,"['Go', 'JavaScript']","{'Go': 0.7060618536727132, 'JavaScript': 0.2939381463272868}"
reduxjs,redux-thunk,17689,https://github.com/reduxjs/redux-thunk,2015-07-13,2,1086,"['TypeScript', 'JavaScript']","{'TypeScript': 0.9494918945076216, 'JavaScript': 0.05050810549237842}"
alibaba,ice,17671,https://github.com/alibaba/ice,2016-11-03,30,2120,"['TypeScript', 'JavaScript', 'CSS', 'EJS', 'AppleScript', 'Shell']","{'TypeScript': 0.8966223814879057, 'JavaScript': 0.07231604495866928, 'CSS': 0.018161212028794897, 'EJS': 0.01068610258658483, 'AppleScript': 0.0021086289384899836, 'Shell': 0.00010562999955524211}"
airyland,vux,17632,https://github.com/airyland/vux,2016-02-15,7,3764,"['Vue', 'JavaScript', 'Less', 'CSS', 'HTML', 'Shell']","{'Vue': 0.5571442950302826, 'JavaScript': 0.3650402646318289, 'Less': 0.07069714079869349, 'CSS': 0.00577576675346966, 'HTML': 0.0012297721402500259, 'Shell': 0.00011276064547523314}"
remotion-dev,remotion,17622,https://github.com/remotion-dev/remotion,2020-06-23,30,855,"['TypeScript', 'Rust', 'JavaScript', 'MDX', 'CSS', 'PHP', 'Go', 'Python', 'HCL', 'Shell', 'Astro', 'Dockerfile']","{'TypeScript': 0.9354590782822894, 'Rust': 0.01870149920705036, 'JavaScript': 0.017184764772893858, 'MDX': 0.009442350848964729, 'CSS': 0.00737887675280164, 'PHP': 0.004891810157009258, 'Go': 0.0036272743636117342, 'Python': 0.0026829211923951736, 'HCL': 0.00030803660068621646, 'Shell': 0.00016818865875364614, 'Astro': 0.00011572459368605943, 'Dockerfile': 3.9474569857926975e-05}"
lin-xin,vue-manage-system,17615,https://github.com/lin-xin/vue-manage-system,2016-11-30,3,5850,"['Vue', 'TypeScript', 'CSS', 'HTML']","{'Vue': 0.8242556977619602, 'TypeScript': 0.13216070084183149, 'CSS': 0.03464513038121963, 'HTML': 0.008938471014988706}"
521xueweihan,GitHub520,17613,https://github.com/521xueweihan/GitHub520,2020-05-13,1,1887,['Python'],{'Python': 1.0}
iBotPeaches,Apktool,17607,https://github.com/iBotPeaches/Apktool,2012-03-19,4,3497,"['Java', 'Shell', 'Smali', 'Dockerfile', 'Batchfile']","{'Java': 0.9839257603253383, 'Shell': 0.006626199794477119, 'Smali': 0.005027384830662265, 'Dockerfile': 0.002840971204932549, 'Batchfile': 0.0015796838445897195}"
vuejs,vue-router,19011,https://github.com/vuejs/vue-router,2013-12-11,13,5174,"['JavaScript', 'TypeScript', 'Shell']","{'JavaScript': 0.9709071095456087, 'TypeScript': 0.025823640708594865, 'Shell': 0.0032692497457965258}"
apollographql,apollo-client,18997,https://github.com/apollographql/apollo-client,2016-02-26,30,2619,"['TypeScript', 'JavaScript', 'HTML', 'Shell']","{'TypeScript': 0.984635109448238, 'JavaScript': 0.012007873893587009, 'HTML': 0.0028391443222388468, 'Shell': 0.0005178723359362443}"
icsharpcode,ILSpy,18989,https://github.com/icsharpcode/ILSpy,2011-02-04,16,3231,"['C#', 'Visual Basic .NET', 'PowerShell', 'Jupyter Notebook', 'F#', 'Batchfile', 'Shell']","{'C#': 0.994907343037089, 'Visual Basic .NET': 0.0019471168208669276, 'PowerShell': 0.0017051092412386723, 'Jupyter Notebook': 0.0010138185546217362, 'F#': 0.0001761171910815684, 'Batchfile': 0.00015847196838601494, 'Shell': 9.202318671605096e-05}"
jorgebucaran,hyperapp,18983,https://github.com/jorgebucaran/hyperapp,2017-01-20,2,866,['JavaScript'],{'JavaScript': 1.0}
dandavison,delta,18970,https://github.com/dandavison/delta,2019-06-24,30,326,"['Rust', 'Shell', 'Makefile', 'Ruby', 'Dockerfile', 'Python']","{'Rust': 0.9742392922110137, 'Shell': 0.019645071936497435, 'Makefile': 0.00459628741524723, 'Ruby': 0.001045973209856127, 'Dockerfile': 0.0003379775095088474, 'Python': 0.00013539771787663305}"
reduxjs,reselect,18963,https://github.com/reduxjs/reselect,2015-07-01,9,709,"['TypeScript', 'JavaScript']","{'TypeScript': 0.9983713106562817, 'JavaScript': 0.0016286893437182938}"
GrapesJS,grapesjs,18941,https://github.com/GrapesJS/grapesjs,2016-01-22,24,3621,"['TypeScript', 'JavaScript', 'SCSS', 'HTML']","{'TypeScript': 0.8661311248588207, 'JavaScript': 0.09495368436408003, 'SCSS': 0.03672207745132493, 'HTML': 0.0021931133257743034}"
apache,shardingsphere,18933,https://github.com/apache/shardingsphere,2016-01-18,1,6568,"['Java', 'ANTLR', 'FreeMarker', 'Shell', 'Dockerfile', 'Batchfile']","{'Java': 0.9514651148227109, 'ANTLR': 0.04223977076288454, 'FreeMarker': 0.004970318426777729, 'Shell': 0.0006406257639040771, 'Dockerfile': 0.0005520154608736992, 'Batchfile': 0.0001321547628490182}"
dhg,Skeleton,18920,https://github.com/dhg/Skeleton,2011-04-30,3,3152,['CSS'],{'CSS': 1.0}
actix,actix-web,18918,https://github.com/actix/actix-web,2017-09-30,22,1567,"['Rust', 'Shell', 'Just', 'JavaScript']","{'Rust': 0.9965618340075505, 'Shell': 0.0032373535137056654, 'Just': 0.00019098548510313216, 'JavaScript': 9.826993640653333e-06}"
asdf-vm,asdf,18890,https://github.com/asdf-vm/asdf,2014-11-29,23,750,"['Shell', 'Python', 'Nushell', 'Elvish', 'PowerShell']","{'Shell': 0.9035403013576482, 'Python': 0.03635388020658663, 'Nushell': 0.02877456569857133, 'Elvish': 0.028368178715580405, 'PowerShell': 0.002963074021613475}"
Awesome-HarmonyOS,HarmonyOS,18876,https://github.com/Awesome-HarmonyOS/HarmonyOS,2019-08-09,1,3328,"['C', 'Shell', 'Assembly', 'Perl', 'Makefile', 'C++', 'HTML', 'CMake', 'M4', 'Pawn', 'Python', 'Batchfile', 'Roff', 'SmPL', 'Tcl']","{'C': 0.9486284292684309, 'Shell': 0.014838225943179677, 'Assembly': 0.013877583995464892, 'Perl': 0.007813577959128622, 'Makefile': 0.007082634935022874, 'C++': 0.004170050306313151, 'HTML': 0.0011266320857200288, 'CMake': 0.0009757293723662658, 'M4': 0.0006803859181038079, 'Pawn': 0.00040007295481489963, 'Python': 0.00031936946634896537, 'Batchfile': 4.6856416936482484e-05, 'Roff': 2.7413565923349107e-05, 'SmPL': 9.906459959839554e-06, 'Tcl': 3.1313522861561807e-06}"
preservim,nerdtree,18875,https://github.com/preservim/nerdtree,2008-03-10,1,1433,['Vim Script'],{'Vim Script': 1.0}
semantic-release,semantic-release,18868,https://github.com/semantic-release/semantic-release,2014-09-15,9,1773,['JavaScript'],{'JavaScript': 1.0}
elastic,kibana,18867,https://github.com/elastic/kibana,2013-01-26,30,7899,"['TypeScript', 'JavaScript', 'MDX', 'SCSS', 'Shell', 'CSS', 'Groovy', 'ANTLR', 'Starlark', 'HTML', 'EJS', 'Dockerfile', 'Perl', 'Handlebars', 'Python', 'Batchfile', 'Mustache', 'Standard ML', 'Makefile']","{'TypeScript': 0.9411721089120535, 'JavaScript': 0.04244471570867379, 'MDX': 0.010228307435817865, 'SCSS': 0.0018054183890646501, 'Shell': 0.0017976062714121052, 'CSS': 0.0013244722501218787, 'Groovy': 0.0004824463813725715, 'ANTLR': 0.00016263812340951787, 'Starlark': 0.00012247702836440752, 'HTML': 9.423397762182132e-05, 'EJS': 7.61965234082703e-05, 'Dockerfile': 6.855219602747945e-05, 'Perl': 6.05278730312458e-05, 'Handlebars': 5.196563416380092e-05, 'Python': 3.6948404841821226e-05, 'Batchfile': 2.523269586700039e-05, 'Mustache': 2.4255564284433193e-05, 'Standard ML': 1.496787924205206e-05, 'Makefile': 6.9287512218401225e-06}"
wekan,wekan,18852,https://github.com/wekan/wekan,2014-01-21,2,2804,"['JavaScript', 'HTML', 'CSS', 'Pug', 'Shell', 'Python', 'Batchfile', 'Dockerfile', 'Perl', ""Cap'n Proto"", 'PHP']","{'JavaScript': 0.5495441736965252, 'HTML': 0.2036109316558238, 'CSS': 0.11154192722241427, 'Pug': 0.06086896248974735, 'Shell': 0.04125941177568316, 'Python': 0.017463714733333392, 'Batchfile': 0.005321824300487239, 'Dockerfile': 0.004352765749089813, 'Perl': 0.002559052144325298, ""Cap'n Proto"": 0.0020876302630631846, 'PHP': 0.0013896059695073131}"
chai2010,advanced-go-programming-book,18849,https://github.com/chai2010/advanced-go-programming-book,2017-12-31,2,3225,"['Handlebars', 'JavaScript', 'Go', 'Makefile', 'CSS', 'Assembly']","{'Handlebars': 0.6148595134829342, 'JavaScript': 0.18717706958325475, 'Go': 0.07373184989628512, 'Makefile': 0.055100886290778806, 'CSS': 0.04793513105789176, 'Assembly': 0.021195549688855366}"
pyg-team,pytorch_geometric,18844,https://github.com/pyg-team/pytorch_geometric,2017-10-06,30,3407,"['Python', 'Shell', 'Jinja', 'Dockerfile']","{'Python': 0.9928204298373738, 'Shell': 0.0030131154793764975, 'Jinja': 0.0028613839129128047, 'Dockerfile': 0.0013050707703369047}"
crystal-lang,crystal,18843,https://github.com/crystal-lang/crystal,2012-11-27,30,1819,"['Crystal', 'Shell', 'JavaScript', 'HTML', 'PowerShell', 'Makefile', 'CSS', 'Inno Setup', 'C++', 'Nix', 'Python', 'C', 'Ruby', 'Batchfile']","{'Crystal': 0.97786583350217, 'Shell': 0.005281097047313364, 'JavaScript': 0.005018095735719084, 'HTML': 0.00310773200823212, 'PowerShell': 0.0024239115366979816, 'Makefile': 0.001978523976583244, 'CSS': 0.0016413909297390674, 'Inno Setup': 0.0012117851544588875, 'C++': 0.000505017114705851, 'Nix': 0.00037449748877680506, 'Python': 0.0003527442177886307, 'C': 0.00021966538350803484, 'Ruby': 1.1345823691871314e-05, 'Batchfile': 8.360080615063075e-06}"
iperov,DeepFaceLive,18800,https://github.com/iperov/DeepFaceLive,2020-12-15,2,2817,"['Python', 'Shell', 'Dockerfile']","{'Python': 0.9980088474470146, 'Shell': 0.0011907022888714865, 'Dockerfile': 0.000800450264113898}"
veler,DevToys,18770,https://github.com/veler/DevToys,2021-09-29,8,1008,"['C#', 'CSS', 'TypeScript', 'PowerShell', 'HTML', 'Batchfile']","{'C#': 0.9525307563589879, 'CSS': 0.03510767689415131, 'TypeScript': 0.005190001578995426, 'PowerShell': 0.004536711139182141, 'HTML': 0.0025788577052706665, 'Batchfile': 5.599632341256729e-05}"
wailsapp,wails,18755,https://github.com/wailsapp/wails,2018-12-15,30,938,"['Go', 'HTML', 'JavaScript', 'Objective-C', 'CSS', 'C', 'NSIS', 'TypeScript', 'Svelte', 'Vue', 'Shell']","{'Go': 0.7102645645070468, 'HTML': 0.12064813328938975, 'JavaScript': 0.06254655344867947, 'Objective-C': 0.044269705445725366, 'CSS': 0.01566381551058816, 'C': 0.014305820856290116, 'NSIS': 0.01317904765520165, 'TypeScript': 0.007882235807920543, 'Svelte': 0.006328105542815369, 'Vue': 0.004161986157772406, 'Shell': 0.0007500317785703727}"
izackwu,TeachYourselfCS-CN,18747,https://github.com/izackwu/TeachYourselfCS-CN,2019-10-04,1,3178,[],{}
huggingface,diffusers,18743,https://github.com/huggingface/diffusers,2022-05-30,30,3862,"['Python', 'Dockerfile', 'Makefile']","{'Python': 0.9987304593671307, 'Dockerfile': 0.000986550881155735, 'Makefile': 0.0002829897517135658}"
deepinsight,insightface,18736,https://github.com/deepinsight/insightface,2017-09-01,1,4838,"['Python', 'Shell', 'Cython', 'C', 'Cuda', 'C++', 'Makefile']","{'Python': 0.9837046220316005, 'Shell': 0.009294729330585361, 'Cython': 0.0032903289865010956, 'C': 0.0019347780294587354, 'Cuda': 0.00093982886725938, 'C++': 0.0007867169368705591, 'Makefile': 4.8995817724422654e-05}"
XIU2,TrackersListCollection,20685,https://github.com/XIU2/TrackersListCollection,2019-10-03,1,1493,[],{}
JohnCoates,Aerial,20657,https://github.com/JohnCoates/Aerial,2015-10-26,1,1065,"['Swift', 'Ruby', 'Makefile', 'Objective-C', 'C']","{'Swift': 0.9973166512729208, 'Ruby': 0.0011458935551261174, 'Makefile': 0.000749725331042314, 'Objective-C': 0.0005597027816997921, 'C': 0.00022802705921102639}"
mli,paper-reading,20636,https://github.com/mli/paper-reading,2021-10-22,1,1974,[],{}
apache,mxnet,20625,https://github.com/apache/mxnet,2015-04-30,30,6891,"['C++', 'Python', 'Jupyter Notebook', 'Cuda', 'CMake', 'Shell', 'C', 'Groovy', 'Dockerfile', 'Cython', 'Makefile', 'PowerShell']","{'C++': 0.4848512188500725, 'Python': 0.3468074580990133, 'Jupyter Notebook': 0.07597480826607689, 'Cuda': 0.06144363003361857, 'CMake': 0.008676313832504126, 'Shell': 0.006930895054223293, 'C': 0.0060854050632422815, 'Groovy': 0.005335605127829049, 'Dockerfile': 0.0022070227816311117, 'Cython': 0.0010568122313441381, 'Makefile': 0.0003614912981554174, 'PowerShell': 0.00026933936228930495}"
Seldaek,monolog,20581,https://github.com/Seldaek/monolog,2011-02-17,3,1890,['PHP'],{'PHP': 1.0}
jitsi,jitsi-meet,20571,https://github.com/jitsi/jitsi-meet,2013-12-16,30,6350,"['TypeScript', 'JavaScript', 'Lua', 'Java', 'Objective-C', 'SCSS', 'Swift', 'Shell', 'HTML', 'Ruby', 'Makefile', 'C', 'Starlark']","{'TypeScript': 0.7843439405643652, 'JavaScript': 0.06366098627622284, 'Lua': 0.06269076310566662, 'Java': 0.03246624074461079, 'Objective-C': 0.02288114573890851, 'SCSS': 0.015417378619683017, 'Swift': 0.007455780526053228, 'Shell': 0.005915107543174561, 'HTML': 0.003142280713664218, 'Ruby': 0.00133376105976767, 'Makefile': 0.0005475253319205938, 'C': 0.00012260899518157, 'Starlark': 2.248078078118051e-05}"
avajs,ava,20527,https://github.com/avajs/ava,2014-11-18,2,1486,"['JavaScript', 'TypeScript', 'Shell']","{'JavaScript': 0.9111297951606546, 'TypeScript': 0.08810412348849925, 'Shell': 0.0007660813508461861}"
alan2207,bulletproof-react,20525,https://github.com/alan2207/bulletproof-react,2021-05-30,2,1920,"['TypeScript', 'JavaScript', 'HTML', 'Handlebars', 'CSS', 'Shell']","{'TypeScript': 0.892960462873674, 'JavaScript': 0.08875384363457725, 'HTML': 0.01075307945634177, 'Handlebars': 0.004609329039379439, 'CSS': 0.0025836502247047906, 'Shell': 0.0003396347713226955}"
YunaiV,ruoyi-vue-pro,20520,https://github.com/YunaiV/ruoyi-vue-pro,2021-01-24,11,4263,"['Java', 'Vue', 'JavaScript', 'CSS', 'SCSS', 'HTML', 'Shell', 'Dockerfile', 'Batchfile']","{'Java': 0.7557111595746375, 'Vue': 0.1888786475975421, 'JavaScript': 0.03999046829474898, 'CSS': 0.005933300542154144, 'SCSS': 0.005371570338736978, 'HTML': 0.003525631255131034, 'Shell': 0.00046494150995375085, 'Dockerfile': 9.509064620967148e-05, 'Batchfile': 2.919024088579201e-05}"
drduh,macOS-Security-and-Privacy-Guide,20519,https://github.com/drduh/macOS-Security-and-Privacy-Guide,2015-08-31,1,1436,['Python'],{'Python': 1.0}
arendst,Tasmota,20509,https://github.com/arendst/Tasmota,2017-01-28,3,4547,"['C', 'C++', 'HTML', 'Berry', 'Python', 'Jupyter Notebook', 'Makefile', 'Processing', 'CMake', 'Shell', 'CSS', 'Meson', 'JavaScript', 'PHP', 'Roff', 'Yacc', 'XSLT', 'sed', 'Euphoria']","{'C': 0.6305228018339327, 'C++': 0.3129521241412132, 'HTML': 0.02811473600509284, 'Berry': 0.017256699513142997, 'Python': 0.00524802635107195, 'Jupyter Notebook': 0.0026192526605421937, 'Makefile': 0.0013122518264191826, 'Processing': 0.0008455251661076399, 'CMake': 0.0003177485074516024, 'Shell': 0.0002852731397122057, 'CSS': 0.0001929249191540492, 'Meson': 0.00014274620595898993, 'JavaScript': 4.7997531779726666e-05, 'PHP': 3.63876455161044e-05, 'Roff': 3.334091592008424e-05, 'Yacc': 3.26484773755342e-05, 'XSLT': 2.3565991799519562e-05, 'sed': 1.1436776627484762e-05, 'Euphoria': 4.512391181984402e-06}"
WeNeedHome,SummaryOfLoanSuspension,20500,https://github.com/WeNeedHome/SummaryOfLoanSuspension,2022-07-12,2,2203,"['HTML', 'TypeScript', 'Python', 'PHP', 'JavaScript', 'CSS', 'C#', 'Less', 'Dockerfile', 'Shell']","{'HTML': 0.4421890206731335, 'TypeScript': 0.40597093141396534, 'Python': 0.07986909510924783, 'PHP': 0.03260323198186155, 'JavaScript': 0.018534164679208154, 'CSS': 0.0056094456862346665, 'C#': 0.005438328181983466, 'Less': 0.004989144733324065, 'Dockerfile': 0.0026469738938857575, 'Shell': 0.002149663647155706}"
charmbracelet,bubbletea,20485,https://github.com/charmbracelet/bubbletea,2020-01-10,30,632,['Go'],{'Go': 1.0}
gabime,spdlog,20476,https://github.com/gabime/spdlog,2014-11-01,7,4123,"['C++', 'CMake', 'C', 'Shell', 'Python']","{'C++': 0.9698221862625931, 'CMake': 0.02568399937360646, 'C': 0.0032326380862185964, 'Shell': 0.0007979060558832522, 'Python': 0.0004632702216985705}"
shimohq,chinese-programmer-wrong-pronunciation,20468,https://github.com/shimohq/chinese-programmer-wrong-pronunciation,2017-02-15,6,1533,"['JavaScript', 'Python', 'CSS', 'HTML', 'Shell']","{'JavaScript': 0.832678157443806, 'Python': 0.09006148573732486, 'CSS': 0.06445922790041327, 'HTML': 0.007912508819675436, 'Shell': 0.004888620098780365}"
grafana,loki,20462,https://github.com/grafana/loki,2018-04-16,30,3010,"['Go', 'Jsonnet', 'Makefile', 'Ruby', 'Shell', 'Smarty', 'HCL', 'Yacc', 'Dockerfile', 'Python', 'HTML', 'Nix', 'JavaScript', 'SCSS', 'CSS', 'Ragel', 'Open Policy Agent']","{'Go': 0.9440351384832233, 'Jsonnet': 0.024028461644974974, 'Makefile': 0.006261528528839697, 'Ruby': 0.005098272048349058, 'Shell': 0.004411866383898922, 'Smarty': 0.0037743970131065853, 'HCL': 0.0034884718882309883, 'Yacc': 0.0029174557798489612, 'Dockerfile': 0.0018362232006597502, 'Python': 0.0012147878806302922, 'HTML': 0.0010976373594494963, 'Nix': 0.0008467461720789157, 'JavaScript': 0.0006149475538248255, 'SCSS': 0.00013587236079987854, 'CSS': 0.00012085781615487151, 'Ragel': 6.673130953336463e-05, 'Open Policy Agent': 5.060457639613485e-05}"
parse-community,parse-server,20449,https://github.com/parse-community/parse-server,2016-01-28,30,4789,"['JavaScript', 'HTML', 'Shell', 'Handlebars', 'Dockerfile']","{'JavaScript': 0.9913914725191789, 'HTML': 0.0061645013724568095, 'Shell': 0.0016642914897195577, 'Handlebars': 0.0005033850440563162, 'Dockerfile': 0.0002763495745884178}"
websockets,ws,20430,https://github.com/websockets/ws,2011-11-09,7,2335,['JavaScript'],{'JavaScript': 1.0}
quii,learn-go-with-tests,20428,https://github.com/quii/learn-go-with-tests,2018-03-02,18,2694,"['Go', 'HTML', 'Shell', 'TeX']","{'Go': 0.9887373038081314, 'HTML': 0.005639094104319368, 'Shell': 0.0047250651148829865, 'TeX': 0.000898536972666273}"
facert,awesome-spider,20417,https://github.com/facert/awesome-spider,2016-09-30,1,4731,[],{}
framer,motion,20415,https://github.com/framer/motion,2018-11-16,30,664,"['TypeScript', 'HTML', 'JavaScript', 'Makefile', 'Dockerfile']","{'TypeScript': 0.846291829886463, 'HTML': 0.1421993971235399, 'JavaScript': 0.010099780319780462, 'Makefile': 0.00102241946835965, 'Dockerfile': 0.0003865732018569732}"
checkcheckzz,system-design-interview,20404,https://github.com/checkcheckzz/system-design-interview,2014-05-18,1,4933,[],{}
svc-develop-team,so-vits-svc,20387,https://github.com/svc-develop-team/so-vits-svc,2023-03-10,12,3952,"['Python', 'Jupyter Notebook']","{'Python': 0.9722116307506212, 'Jupyter Notebook': 0.027788369249378754}"
wesm,pydata-book,20381,https://github.com/wesm/pydata-book,2012-06-30,3,14553,"['Jupyter Notebook', 'Python']","{'Jupyter Notebook': 0.998821865320227, 'Python': 0.0011781346797729673}"
petkaantonov,bluebird,20379,https://github.com/petkaantonov/bluebird,2013-09-07,30,2423,"['JavaScript', 'CSS', 'Shell', 'HTML']","{'JavaScript': 0.995549966852845, 'CSS': 0.0031212038046017523, 'Shell': 0.0008454180036509696, 'HTML': 0.0004834113389022516}"
kholia,OSX-KVM,17209,https://github.com/kholia/OSX-KVM,2015-11-06,2,1682,"['Python', 'Shell', 'Makefile']","{'Python': 0.5055834577127978, 'Shell': 0.42323154190589285, 'Makefile': 0.0711850003813093}"
